# Year  Mon  Day  JD           Ayanamsa
1971   8  30   2441193.5    23.4607
1971   8  31   2441194.5    23.4607
1971   9   1   2441195.5    23.4608
1971   9   2   2441196.5    23.4608
1971   9   3   2441197.5    23.4609
1971   9   4   2441198.5    23.4609
1971   9   5   2441199.5    23.4609
1971   9   6   2441200.5    23.4610
1971   9   7   2441201.5    23.4610
1971   9   8   2441202.5    23.4610
1971   9   9   2441203.5    23.4611
1971   9  10   2441204.5    23.4611
1971   9  11   2441205.5    23.4612
1971   9  12   2441206.5    23.4612
1971   9  13   2441207.5    23.4612
1971   9  14   2441208.5    23.4613
1971   9  15   2441209.5    23.4613
1971   9  16   2441210.5    23.4613
1971   9  17   2441211.5    23.4614
1971   9  18   2441212.5    23.4614
1971   9  19   2441213.5    23.4615
1971   9  20   2441214.5    23.4615
1971   9  21   2441215.5    23.4615
1971   9  22   2441216.5    23.4616
1971   9  23   2441217.5    23.4616
1971   9  24   2441218.5    23.4617
1971   9  25   2441219.5    23.4617
1971   9  26   2441220.5    23.4617
1971   9  27   2441221.5    23.4618
1971   9  28   2441222.5    23.4618
1971   9  29   2441223.5    23.4618
1971   9  30   2441224.5    23.4619
1971  10   1   2441225.5    23.4619
1971  10   2   2441226.5    23.4620
1971  10   3   2441227.5    23.4620
1971  10   4   2441228.5    23.4620
1971  10   5   2441229.5    23.4621
1971  10   6   2441230.5    23.4621
1971  10   7   2441231.5    23.4622
1971  10   8   2441232.5    23.4622
1971  10   9   2441233.5    23.4622
1971  10  10   2441234.5    23.4623
1971  10  11   2441235.5    23.4623
1971  10  12   2441236.5    23.4623
1971  10  13   2441237.5    23.4624
1971  10  14   2441238.5    23.4624
1971  10  15   2441239.5    23.4625
1971  10  16   2441240.5    23.4625
1971  10  17   2441241.5    23.4625
1971  10  18   2441242.5    23.4626
1971  10  19   2441243.5    23.4626
1971  10  20   2441244.5    23.4626
1971  10  21   2441245.5    23.4627
1971  10  22   2441246.5    23.4627
1971  10  23   2441247.5    23.4628
1971  10  24   2441248.5    23.4628
1971  10  25   2441249.5    23.4628
1971  10  26   2441250.5    23.4629
1971  10  27   2441251.5    23.4629
1971  10  28   2441252.5    23.4630
1971  10  29   2441253.5    23.4630
1971  10  30   2441254.5    23.4630
1971  10  31   2441255.5    23.4631
1971  11   1   2441256.5    23.4631
1971  11   2   2441257.5    23.4631
1971  11   3   2441258.5    23.4632
1971  11   4   2441259.5    23.4632
1971  11   5   2441260.5    23.4633
1971  11   6   2441261.5    23.4633
1971  11   7   2441262.5    23.4633
1971  11   8   2441263.5    23.4634
1971  11   9   2441264.5    23.4634
1971  11  10   2441265.5    23.4635
1971  11  11   2441266.5    23.4635
1971  11  12   2441267.5    23.4635
1971  11  13   2441268.5    23.4636
1971  11  14   2441269.5    23.4636
1971  11  15   2441270.5    23.4636
1971  11  16   2441271.5    23.4637
1971  11  17   2441272.5    23.4637
1971  11  18   2441273.5    23.4638
1971  11  19   2441274.5    23.4638
1971  11  20   2441275.5    23.4638
1971  11  21   2441276.5    23.4639
1971  11  22   2441277.5    23.4639
1971  11  23   2441278.5    23.4639
1971  11  24   2441279.5    23.4640
1971  11  25   2441280.5    23.4640
1971  11  26   2441281.5    23.4641
1971  11  27   2441282.5    23.4641
1971  11  28   2441283.5    23.4641
1971  11  29   2441284.5    23.4642
1971  11  30   2441285.5    23.4642
1971  12   1   2441286.5    23.4643
1971  12   2   2441287.5    23.4643
1971  12   3   2441288.5    23.4643
1971  12   4   2441289.5    23.4644
1971  12   5   2441290.5    23.4644
1971  12   6   2441291.5    23.4644
1971  12   7   2441292.5    23.4645
1971  12   8   2441293.5    23.4645
1971  12   9   2441294.5    23.4646
1971  12  10   2441295.5    23.4646
1971  12  11   2441296.5    23.4646
1971  12  12   2441297.5    23.4647
1971  12  13   2441298.5    23.4647
1971  12  14   2441299.5    23.4648
1971  12  15   2441300.5    23.4648
1971  12  16   2441301.5    23.4648
1971  12  17   2441302.5    23.4649
1971  12  18   2441303.5    23.4649
1971  12  19   2441304.5    23.4649
1971  12  20   2441305.5    23.4650
1971  12  21   2441306.5    23.4650
1971  12  22   2441307.5    23.4651
1971  12  23   2441308.5    23.4651
1971  12  24   2441309.5    23.4651
1971  12  25   2441310.5    23.4652
1971  12  26   2441311.5    23.4652
1971  12  27   2441312.5    23.4652
1971  12  28   2441313.5    23.4653
1971  12  29   2441314.5    23.4653
1971  12  30   2441315.5    23.4654
1971  12  31   2441316.5    23.4654
1972   1   1   2441317.5    23.4654
1972   1   2   2441318.5    23.4655
1972   1   3   2441319.5    23.4655
1972   1   4   2441320.5    23.4656
1972   1   5   2441321.5    23.4656
1972   1   6   2441322.5    23.4656
1972   1   7   2441323.5    23.4657
1972   1   8   2441324.5    23.4657
1972   1   9   2441325.5    23.4657
1972   1  10   2441326.5    23.4658
1972   1  11   2441327.5    23.4658
1972   1  12   2441328.5    23.4659
1972   1  13   2441329.5    23.4659
1972   1  14   2441330.5    23.4659
1972   1  15   2441331.5    23.4660
1972   1  16   2441332.5    23.4660
1972   1  17   2441333.5    23.4661
1972   1  18   2441334.5    23.4661
1972   1  19   2441335.5    23.4661
1972   1  20   2441336.5    23.4662
1972   1  21   2441337.5    23.4662
1972   1  22   2441338.5    23.4662
1972   1  23   2441339.5    23.4663
1972   1  24   2441340.5    23.4663
1972   1  25   2441341.5    23.4664
1972   1  26   2441342.5    23.4664
1972   1  27   2441343.5    23.4664
1972   1  28   2441344.5    23.4665
1972   1  29   2441345.5    23.4665
1972   1  30   2441346.5    23.4665
1972   1  31   2441347.5    23.4666
1972   2   1   2441348.5    23.4666
1972   2   2   2441349.5    23.4667
1972   2   3   2441350.5    23.4667
1972   2   4   2441351.5    23.4667
1972   2   5   2441352.5    23.4668
1972   2   6   2441353.5    23.4668
1972   2   7   2441354.5    23.4669
1972   2   8   2441355.5    23.4669
1972   2   9   2441356.5    23.4669
1972   2  10   2441357.5    23.4670
1972   2  11   2441358.5    23.4670
1972   2  12   2441359.5    23.4670
1972   2  13   2441360.5    23.4671
1972   2  14   2441361.5    23.4671
1972   2  15   2441362.5    23.4672
1972   2  16   2441363.5    23.4672
1972   2  17   2441364.5    23.4672
1972   2  18   2441365.5    23.4673
1972   2  19   2441366.5    23.4673
1972   2  20   2441367.5    23.4674
1972   2  21   2441368.5    23.4674
1972   2  22   2441369.5    23.4674
1972   2  23   2441370.5    23.4675
1972   2  24   2441371.5    23.4675
1972   2  25   2441372.5    23.4675
1972   2  26   2441373.5    23.4676
1972   2  27   2441374.5    23.4676
1972   2  28   2441375.5    23.4677
1972   2  29   2441376.5    23.4677
1972   3   1   2441377.5    23.4677
1972   3   2   2441378.5    23.4678
1972   3   3   2441379.5    23.4678
1972   3   4   2441380.5    23.4678
1972   3   5   2441381.5    23.4679
1972   3   6   2441382.5    23.4679
1972   3   7   2441383.5    23.4680
1972   3   8   2441384.5    23.4680
1972   3   9   2441385.5    23.4680
1972   3  10   2441386.5    23.4681
1972   3  11   2441387.5    23.4681
1972   3  12   2441388.5    23.4682
1972   3  13   2441389.5    23.4682
1972   3  14   2441390.5    23.4682
1972   3  15   2441391.5    23.4683
1972   3  16   2441392.5    23.4683
1972   3  17   2441393.5    23.4683
1972   3  18   2441394.5    23.4684
1972   3  19   2441395.5    23.4684
1972   3  20   2441396.5    23.4685
1972   3  21   2441397.5    23.4685
1972   3  22   2441398.5    23.4685
1972   3  23   2441399.5    23.4686
1972   3  24   2441400.5    23.4686
1972   3  25   2441401.5    23.4687
1972   3  26   2441402.5    23.4687
1972   3  27   2441403.5    23.4687
1972   3  28   2441404.5    23.4688
1972   3  29   2441405.5    23.4688
1972   3  30   2441406.5    23.4688
1972   3  31   2441407.5    23.4689
1972   4   1   2441408.5    23.4689
1972   4   2   2441409.5    23.4690
1972   4   3   2441410.5    23.4690
1972   4   4   2441411.5    23.4690
1972   4   5   2441412.5    23.4691
1972   4   6   2441413.5    23.4691
1972   4   7   2441414.5    23.4691
1972   4   8   2441415.5    23.4692
1972   4   9   2441416.5    23.4692
1972   4  10   2441417.5    23.4693
1972   4  11   2441418.5    23.4693
1972   4  12   2441419.5    23.4693
1972   4  13   2441420.5    23.4694
1972   4  14   2441421.5    23.4694
1972   4  15   2441422.5    23.4695
1972   4  16   2441423.5    23.4695
1972   4  17   2441424.5    23.4695
1972   4  18   2441425.5    23.4696
1972   4  19   2441426.5    23.4696
1972   4  20   2441427.5    23.4696
1972   4  21   2441428.5    23.4697
1972   4  22   2441429.5    23.4697
1972   4  23   2441430.5    23.4698
1972   4  24   2441431.5    23.4698
1972   4  25   2441432.5    23.4698
1972   4  26   2441433.5    23.4699
1972   4  27   2441434.5    23.4699
1972   4  28   2441435.5    23.4700
1972   4  29   2441436.5    23.4700
1972   4  30   2441437.5    23.4700
1972   5   1   2441438.5    23.4701
1972   5   2   2441439.5    23.4701
1972   5   3   2441440.5    23.4701
1972   5   4   2441441.5    23.4702
1972   5   5   2441442.5    23.4702
1972   5   6   2441443.5    23.4703
1972   5   7   2441444.5    23.4703
1972   5   8   2441445.5    23.4703
1972   5   9   2441446.5    23.4704
1972   5  10   2441447.5    23.4704
1972   5  11   2441448.5    23.4704
1972   5  12   2441449.5    23.4705
1972   5  13   2441450.5    23.4705
1972   5  14   2441451.5    23.4706
1972   5  15   2441452.5    23.4706
1972   5  16   2441453.5    23.4706
1972   5  17   2441454.5    23.4707
1972   5  18   2441455.5    23.4707
1972   5  19   2441456.5    23.4708
1972   5  20   2441457.5    23.4708
1972   5  21   2441458.5    23.4708
1972   5  22   2441459.5    23.4709
1972   5  23   2441460.5    23.4709
1972   5  24   2441461.5    23.4709
1972   5  25   2441462.5    23.4710
1972   5  26   2441463.5    23.4710
1972   5  27   2441464.5    23.4711
1972   5  28   2441465.5    23.4711
1972   5  29   2441466.5    23.4711
1972   5  30   2441467.5    23.4712
1972   5  31   2441468.5    23.4712
1972   6   1   2441469.5    23.4713
1972   6   2   2441470.5    23.4713
1972   6   3   2441471.5    23.4713
1972   6   4   2441472.5    23.4714
1972   6   5   2441473.5    23.4714
1972   6   6   2441474.5    23.4714
1972   6   7   2441475.5    23.4715
1972   6   8   2441476.5    23.4715
1972   6   9   2441477.5    23.4716
1972   6  10   2441478.5    23.4716
1972   6  11   2441479.5    23.4716
1972   6  12   2441480.5    23.4717
1972   6  13   2441481.5    23.4717
1972   6  14   2441482.5    23.4717
1972   6  15   2441483.5    23.4718
1972   6  16   2441484.5    23.4718
1972   6  17   2441485.5    23.4719
1972   6  18   2441486.5    23.4719
1972   6  19   2441487.5    23.4719
1972   6  20   2441488.5    23.4720
1972   6  21   2441489.5    23.4720
1972   6  22   2441490.5    23.4721
1972   6  23   2441491.5    23.4721
1972   6  24   2441492.5    23.4721
1972   6  25   2441493.5    23.4722
1972   6  26   2441494.5    23.4722
1972   6  27   2441495.5    23.4722
1972   6  28   2441496.5    23.4723
1972   6  29   2441497.5    23.4723
1972   6  30   2441498.5    23.4724
1972   7   1   2441499.5    23.4724
1972   7   2   2441500.5    23.4724
1972   7   3   2441501.5    23.4725
1972   7   4   2441502.5    23.4725
1972   7   5   2441503.5    23.4726
1972   7   6   2441504.5    23.4726
1972   7   7   2441505.5    23.4726
1972   7   8   2441506.5    23.4727
1972   7   9   2441507.5    23.4727
1972   7  10   2441508.5    23.4727
1972   7  11   2441509.5    23.4728
1972   7  12   2441510.5    23.4728
1972   7  13   2441511.5    23.4729
1972   7  14   2441512.5    23.4729
1972   7  15   2441513.5    23.4729
1972   7  16   2441514.5    23.4730
1972   7  17   2441515.5    23.4730
1972   7  18   2441516.5    23.4730
1972   7  19   2441517.5    23.4731
1972   7  20   2441518.5    23.4731
1972   7  21   2441519.5    23.4732
1972   7  22   2441520.5    23.4732
1972   7  23   2441521.5    23.4732
1972   7  24   2441522.5    23.4733
1972   7  25   2441523.5    23.4733
1972   7  26   2441524.5    23.4734
1972   7  27   2441525.5    23.4734
1972   7  28   2441526.5    23.4734
1972   7  29   2441527.5    23.4735
1972   7  30   2441528.5    23.4735
1972   7  31   2441529.5    23.4735
1972   8   1   2441530.5    23.4736
1972   8   2   2441531.5    23.4736
1972   8   3   2441532.5    23.4737
1972   8   4   2441533.5    23.4737
1972   8   5   2441534.5    23.4737
1972   8   6   2441535.5    23.4738
1972   8   7   2441536.5    23.4738
1972   8   8   2441537.5    23.4739
1972   8   9   2441538.5    23.4739
1972   8  10   2441539.5    23.4739
1972   8  11   2441540.5    23.4740
1972   8  12   2441541.5    23.4740
1972   8  13   2441542.5    23.4740
1972   8  14   2441543.5    23.4741
1972   8  15   2441544.5    23.4741
1972   8  16   2441545.5    23.4742
1972   8  17   2441546.5    23.4742
1972   8  18   2441547.5    23.4742
1972   8  19   2441548.5    23.4743
1972   8  20   2441549.5    23.4743
1972   8  21   2441550.5    23.4743
1972   8  22   2441551.5    23.4744
1972   8  23   2441552.5    23.4744
1972   8  24   2441553.5    23.4745
1972   8  25   2441554.5    23.4745
1972   8  26   2441555.5    23.4745
1972   8  27   2441556.5    23.4746
1972   8  28   2441557.5    23.4746
1972   8  29   2441558.5    23.4747
1972   8  30   2441559.5    23.4747
1972   8  31   2441560.5    23.4747
1972   9   1   2441561.5    23.4748
1972   9   2   2441562.5    23.4748
1972   9   3   2441563.5    23.4748
1972   9   4   2441564.5    23.4749
1972   9   5   2441565.5    23.4749
1972   9   6   2441566.5    23.4750
1972   9   7   2441567.5    23.4750
1972   9   8   2441568.5    23.4750
1972   9   9   2441569.5    23.4751
1972   9  10   2441570.5    23.4751
1972   9  11   2441571.5    23.4752
1972   9  12   2441572.5    23.4752
1972   9  13   2441573.5    23.4752
1972   9  14   2441574.5    23.4753
1972   9  15   2441575.5    23.4753
1972   9  16   2441576.5    23.4753
1972   9  17   2441577.5    23.4754
1972   9  18   2441578.5    23.4754
1972   9  19   2441579.5    23.4755
1972   9  20   2441580.5    23.4755
1972   9  21   2441581.5    23.4755
1972   9  22   2441582.5    23.4756
1972   9  23   2441583.5    23.4756
1972   9  24   2441584.5    23.4756
1972   9  25   2441585.5    23.4757
1972   9  26   2441586.5    23.4757
1972   9  27   2441587.5    23.4758
1972   9  28   2441588.5    23.4758
1972   9  29   2441589.5    23.4758
1972   9  30   2441590.5    23.4759
1972  10   1   2441591.5    23.4759
1972  10   2   2441592.5    23.4760
1972  10   3   2441593.5    23.4760
1972  10   4   2441594.5    23.4760
1972  10   5   2441595.5    23.4761
1972  10   6   2441596.5    23.4761
1972  10   7   2441597.5    23.4761
1972  10   8   2441598.5    23.4762
1972  10   9   2441599.5    23.4762
1972  10  10   2441600.5    23.4763
1972  10  11   2441601.5    23.4763
1972  10  12   2441602.5    23.4763
1972  10  13   2441603.5    23.4764
1972  10  14   2441604.5    23.4764
1972  10  15   2441605.5    23.4765
1972  10  16   2441606.5    23.4765
1972  10  17   2441607.5    23.4765
1972  10  18   2441608.5    23.4766
1972  10  19   2441609.5    23.4766
1972  10  20   2441610.5    23.4766
1972  10  21   2441611.5    23.4767
1972  10  22   2441612.5    23.4767
1972  10  23   2441613.5    23.4768
1972  10  24   2441614.5    23.4768
1972  10  25   2441615.5    23.4768
1972  10  26   2441616.5    23.4769
1972  10  27   2441617.5    23.4769
1972  10  28   2441618.5    23.4769
1972  10  29   2441619.5    23.4770
1972  10  30   2441620.5    23.4770
1972  10  31   2441621.5    23.4771
1972  11   1   2441622.5    23.4771
1972  11   2   2441623.5    23.4771
1972  11   3   2441624.5    23.4772
1972  11   4   2441625.5    23.4772
1972  11   5   2441626.5    23.4773
1972  11   6   2441627.5    23.4773
1972  11   7   2441628.5    23.4773
1972  11   8   2441629.5    23.4774
1972  11   9   2441630.5    23.4774
1972  11  10   2441631.5    23.4774
1972  11  11   2441632.5    23.4775
1972  11  12   2441633.5    23.4775
1972  11  13   2441634.5    23.4776
1972  11  14   2441635.5    23.4776
1972  11  15   2441636.5    23.4776
1972  11  16   2441637.5    23.4777
1972  11  17   2441638.5    23.4777
1972  11  18   2441639.5    23.4778
1972  11  19   2441640.5    23.4778
1972  11  20   2441641.5    23.4778
1972  11  21   2441642.5    23.4779
1972  11  22   2441643.5    23.4779
1972  11  23   2441644.5    23.4779
1972  11  24   2441645.5    23.4780
1972  11  25   2441646.5    23.4780
1972  11  26   2441647.5    23.4781
1972  11  27   2441648.5    23.4781
1972  11  28   2441649.5    23.4781
1972  11  29   2441650.5    23.4782
1972  11  30   2441651.5    23.4782
1972  12   1   2441652.5    23.4782
1972  12   2   2441653.5    23.4783
1972  12   3   2441654.5    23.4783
1972  12   4   2441655.5    23.4784
1972  12   5   2441656.5    23.4784
1972  12   6   2441657.5    23.4784
1972  12   7   2441658.5    23.4785
1972  12   8   2441659.5    23.4785
1972  12   9   2441660.5    23.4786
1972  12  10   2441661.5    23.4786
1972  12  11   2441662.5    23.4786
1972  12  12   2441663.5    23.4787
1972  12  13   2441664.5    23.4787
1972  12  14   2441665.5    23.4787
1972  12  15   2441666.5    23.4788
